whiny,0,14,0,14,0.058823529,0.882352941,0.058823529,0.94117647
wins,0,5,9,14,0.058823529,0.352941176,0.588235294,0.411764705
yep,0,9,5,14,0.058823529,0.588235294,0.352941176,0.647058823
appreciate,0,10,3,13,0.0625,0.6875,0.25,0.75
assholes,4,9,0,13,0.3125,0.625,0.0625,0.9375
bang,0,13,0,13,0.0625,0.875,0.0625,0.9375
beyonc,1,11,1,13,0.125,0.75,0.125,0.875
breath,0,12,1,13,0.0625,0.8125,0.125,0.875
broken,3,8,2,13,0.25,0.5625,0.1875,0.8125
bs,0,12,1,13,0.0625,0.8125,0.125,0.875
ca,2,10,1,13,0.1875,0.6875,0.125,0.875
catching,1,10,2,13,0.125,0.6875,0.1875,0.8125
conversation,0,9,4,13,0.0625,0.625,0.3125,0.6875
court,0,9,4,13,0.0625,0.625,0.3125,0.6875
crash,0,9,4,13,0.0625,0.625,0.3125,0.6875
curve,0,13,0,13,0.0625,0.875,0.0625,0.9375
des,0,13,0,13,0.0625,0.875,0.0625,0.9375
disgusting,2,8,3,13,0.1875,0.5625,0.25,0.75
disrespectful,3,10,0,13,0.25,0.6875,0.0625,0.9375
dump,0,6,7,13,0.0625,0.4375,0.5,0.5
eatin,0,12,1,13,0.0625,0.8125,0.125,0.875
eats,0,7,6,13,0.0625,0.5,0.4375,0.5625
fashion,1,9,3,13,0.125,0.625,0.25,0.75
flag,0,7,6,13,0.0625,0.5,0.4375,0.5625
flu,1,1,11,13,0.125,0.125,0.75,0.25
focus,0,10,3,13,0.0625,0.6875,0.25,0.75
fox,3,5,5,13,0.25,0.375,0.375,0.625
gf,0,13,0,13,0.0625,0.875,0.0625,0.9375
giants,1,4,8,13,0.125,0.3125,0.5625,0.4375
goal,0,10,3,13,0.0625,0.6875,0.25,0.75
goodnight,1,11,1,13,0.125,0.75,0.125,0.875
gtfo,4,9,0,13,0.3125,0.625,0.0625,0.9375
hearing,0,9,4,13,0.0625,0.625,0.3125,0.6875
hilarious,0,10,3,13,0.0625,0.6875,0.25,0.75
hip,1,12,0,13,0.125,0.8125,0.0625,0.9375
hollywood,1,8,4,13,0.125,0.5625,0.3125,0.6875
honkey,3,6,4,13,0.25,0.4375,0.3125,0.6875
honky,0,7,6,13,0.0625,0.5,0.4375,0.5625
housewife,0,13,0,13,0.0625,0.875,0.0625,0.9375
ike,0,6,7,13,0.0625,0.4375,0.5,0.5
impress,0,11,2,13,0.0625,0.75,0.1875,0.8125
insecure,1,11,1,13,0.125,0.75,0.125,0.875
international,1,1,11,13,0.125,0.125,0.75,0.25
jeans,1,10,2,13,0.125,0.6875,0.1875,0.8125
justin,3,9,1,13,0.25,0.625,0.125,0.875
kardashian,1,10,2,13,0.125,0.6875,0.1875,0.8125
kidding,1,9,3,13,0.125,0.625,0.25,0.75
killer,0,8,5,13,0.0625,0.5625,0.375,0.625
kissing,0,11,2,13,0.0625,0.75,0.1875,0.8125
laid,0,11,2,13,0.0625,0.75,0.1875,0.8125
laws,0,4,9,13,0.0625,0.3125,0.625,0.375
league,2,7,4,13,0.1875,0.5,0.3125,0.6875
lightskin,3,10,0,13,0.25,0.6875,0.0625,0.9375
lls,0,13,0,13,0.0625,0.875,0.0625,0.9375
lock,0,12,1,13,0.0625,0.8125,0.125,0.875
lovin,0,12,1,13,0.0625,0.8125,0.125,0.875
luv,1,7,5,13,0.125,0.5,0.375,0.625
magic,1,8,4,13,0.125,0.5625,0.3125,0.6875
mini,1,10,2,13,0.125,0.6875,0.1875,0.8125
muzzie,4,4,5,13,0.3125,0.3125,0.375,0.625
nap,0,10,3,13,0.0625,0.6875,0.25,0.75
ordered,0,9,4,13,0.0625,0.625,0.3125,0.6875
oriental,0,2,11,13,0.0625,0.1875,0.75,0.25
ova,0,13,0,13,0.0625,0.875,0.0625,0.9375
pathetic,3,8,2,13,0.25,0.5625,0.1875,0.8125
pockets,0,11,2,13,0.0625,0.75,0.1875,0.8125
pray,3,9,1,13,0.25,0.625,0.125,0.875
pressed,1,11,1,13,0.125,0.75,0.125,0.875
relationships,0,12,1,13,0.0625,0.8125,0.125,0.875
salad,0,10,3,13,0.0625,0.6875,0.25,0.75
salty,1,10,2,13,0.125,0.6875,0.1875,0.8125
senior,0,10,3,13,0.0625,0.6875,0.25,0.75
sharing,0,10,3,13,0.0625,0.6875,0.25,0.75
snitch,0,13,0,13,0.0625,0.875,0.0625,0.9375
socks,2,6,5,13,0.1875,0.4375,0.375,0.625
spit,1,11,1,13,0.125,0.75,0.125,0.875
spook,1,4,8,13,0.125,0.3125,0.5625,0.4375
stopped,3,8,2,13,0.25,0.5625,0.1875,0.8125
style,0,9,4,13,0.0625,0.625,0.3125,0.6875
tag,0,11,2,13,0.0625,0.75,0.1875,0.8125
tattoos,1,6,6,13,0.125,0.4375,0.4375,0.5625
thots,1,11,1,13,0.125,0.75,0.125,0.875
toes,0,10,3,13,0.0625,0.6875,0.25,0.75
totally,1,5,7,13,0.125,0.375,0.5,0.5
trailer,6,4,3,13,0.4375,0.3125,0.25,0.75
treated,0,13,0,13,0.0625,0.875,0.0625,0.9375
tricks,0,12,1,13,0.0625,0.8125,0.125,0.875
twerking,0,13,0,13,0.0625,0.875,0.0625,0.9375
twinkies,0,2,11,13,0.0625,0.1875,0.75,0.25
um,2,10,1,13,0.1875,0.6875,0.125,0.875
vibe,0,13,0,13,0.0625,0.875,0.0625,0.9375
wana,0,13,0,13,0.0625,0.875,0.0625,0.9375
wanting,0,11,2,13,0.0625,0.75,0.1875,0.8125
wears,0,8,5,13,0.0625,0.5625,0.375,0.625
yelling,2,9,2,13,0.1875,0.625,0.1875,0.8125
yrs,1,7,5,13,0.125,0.5,0.375,0.625
zone,0,12,1,13,0.0625,0.8125,0.125,0.875
accident,1,8,3,12,0.133333333,0.6,0.266666667,0.733333333
afford,2,9,1,12,0.2,0.666666667,0.133333333,0.866666667
angel,0,7,5,12,0.066666667,0.533333333,0.4,0.6
assume,1,10,1,12,0.133333333,0.733333333,0.133333333,0.866666666
atleast,2,8,2,12,0.2,0.6,0.2,0.8
background,1,9,2,12,0.133333333,0.666666667,0.2,0.8
besides,0,10,2,12,0.066666667,0.733333333,0.2,0.8
birth,0,10,2,12,0.066666667,0.733333333,0.2,0.8
blast,0,10,2,12,0.066666667,0.733333333,0.2,0.8
bless,0,10,2,12,0.066666667,0.733333333,0.2,0.8
boosie,0,12,0,12,0.066666667,0.866666667,0.066666667,0.933333334
bouta,0,12,0,12,0.066666667,0.866666667,0.066666667,0.933333334
brady,1,8,3,12,0.133333333,0.6,0.266666667,0.733333333
brag,0,12,0,12,0.066666667,0.866666667,0.066666667,0.933333334
broads,0,12,0,12,0.066666667,0.866666667,0.066666667,0.933333334
bucket,0,8,4,12,0.066666667,0.6,0.333333333,0.666666667
burnt,0,10,2,12,0.066666667,0.733333333,0.2,0.8
butter,0,3,9,12,0.066666667,0.266666667,0.666666667,0.333333334
calm,1,10,1,12,0.133333333,0.733333333,0.133333333,0.866666666
cannot,0,10,2,12,0.066666667,0.733333333,0.2,0.8
caption,0,12,0,12,0.066666667,0.866666667,0.066666667,0.933333334
chat,2,8,2,12,0.2,0.6,0.2,0.8
cheap,0,11,1,12,0.066666667,0.8,0.133333333,0.866666667
coloured,0,1,11,12,0.066666667,0.133333333,0.8,0.2
couch,0,10,2,12,0.066666667,0.733333333,0.2,0.8
cyrus,1,11,0,12,0.133333333,0.8,0.066666667,0.933333333
das,1,8,3,12,0.133333333,0.6,0.266666667,0.733333333
dc,2,3,7,12,0.2,0.266666667,0.533333333,0.466666667
defense,2,5,5,12,0.2,0.4,0.4,0.6
desperate,0,12,0,12,0.066666667,0.866666667,0.066666667,0.933333334
dip,0,11,1,12,0.066666667,0.8,0.133333333,0.866666667
disrespect,0,11,1,12,0.066666667,0.8,0.133333333,0.866666667
dr,0,10,2,12,0.066666667,0.733333333,0.2,0.8
duh,0,11,1,12,0.066666667,0.8,0.133333333,0.866666667
el,1,4,7,12,0.133333333,0.333333333,0.533333333,0.466666666
ended,1,9,2,12,0.133333333,0.666666667,0.2,0.8
fav,0,10,2,12,0.066666667,0.733333333,0.2,0.8
favorites,0,8,4,12,0.066666667,0.6,0.333333333,0.666666667
fb,2,10,0,12,0.2,0.733333333,0.066666667,0.933333333
film,0,7,5,12,0.066666667,0.533333333,0.4,0.6
filthy,3,8,1,12,0.266666667,0.6,0.133333333,0.866666667
flying,1,7,4,12,0.133333333,0.533333333,0.333333333,0.666666666
fries,0,8,4,12,0.066666667,0.6,0.333333333,0.666666667
gift,0,6,6,12,0.066666667,0.466666667,0.466666667,0.533333334
glasses,0,3,9,12,0.066666667,0.266666667,0.666666667,0.333333334
goddamn,1,11,0,12,0.133333333,0.8,0.066666667,0.933333333
government,1,4,7,12,0.133333333,0.333333333,0.533333333,0.466666666
governor,0,2,10,12,0.066666667,0.2,0.733333333,0.266666667
graham,0,4,8,12,0.066666667,0.333333333,0.6,0.4
hater,3,9,0,12,0.266666667,0.666666667,0.066666667,0.933333334
heaven,1,7,4,12,0.133333333,0.533333333,0.333333333,0.666666666
hipster,5,6,1,12,0.4,0.466666667,0.133333333,0.866666667
hype,2,10,0,12,0.2,0.733333333,0.066666667,0.933333333
illegal,4,3,5,12,0.333333333,0.266666667,0.4,0.6
including,0,7,5,12,0.066666667,0.533333333,0.4,0.6
issue,2,8,2,12,0.2,0.6,0.2,0.8
ive,1,10,1,12,0.133333333,0.733333333,0.133333333,0.866666666
jobs,1,10,1,12,0.133333333,0.733333333,0.133333333,0.866666666
johnny,2,5,5,12,0.2,0.4,0.4,0.6
killin,0,10,2,12,0.066666667,0.733333333,0.2,0.8
knees,1,10,1,12,0.133333333,0.733333333,0.133333333,0.866666666
larry,0,4,8,12,0.066666667,0.333333333,0.6,0.4
learned,2,8,2,12,0.2,0.6,0.2,0.8
legal,1,10,1,12,0.133333333,0.733333333,0.133333333,0.866666666
ling,0,6,6,12,0.066666667,0.466666667,0.466666667,0.533333334
lip,0,11,1,12,0.066666667,0.8,0.133333333,0.866666667
lyrics,0,10,2,12,0.066666667,0.733333333,0.2,0.8
makin,1,9,2,12,0.133333333,0.666666667,0.2,0.8
martin,0,3,9,12,0.066666667,0.266666667,0.666666667,0.333333334
mary,0,10,2,12,0.066666667,0.733333333,0.2,0.8
mature,0,12,0,12,0.066666667,0.866666667,0.066666667,0.933333334
mickey,0,3,9,12,0.066666667,0.266666667,0.666666667,0.333333334
mimi,1,9,2,12,0.133333333,0.666666667,0.2,0.8
needed,0,8,4,12,0.066666667,0.6,0.333333333,0.666666667
ny,0,6,6,12,0.066666667,0.466666667,0.466666667,0.533333334
officially,1,10,1,12,0.133333333,0.733333333,0.133333333,0.866666666
online,1,8,3,12,0.133333333,0.6,0.266666667,0.733333333
opening,0,3,9,12,0.066666667,0.266666667,0.666666667,0.333333334
paying,0,10,2,12,0.066666667,0.733333333,0.2,0.8
pee,0,5,7,12,0.066666667,0.4,0.533333333,0.466666667
peter,1,10,1,12,0.133333333,0.733333333,0.133333333,0.866666666
petty,0,12,0,12,0.066666667,0.866666667,0.066666667,0.933333334
pigs,3,4,5,12,0.266666667,0.333333333,0.4,0.6
plz,1,9,2,12,0.133333333,0.666666667,0.2,0.8
porch,3,7,2,12,0.266666667,0.533333333,0.2,0.8
price,0,7,5,12,0.066666667,0.533333333,0.4,0.6
pro,2,2,8,12,0.2,0.2,0.6,0.4
promise,0,11,1,12,0.066666667,0.8,0.133333333,0.866666667
realest,1,11,0,12,0.133333333,0.8,0.066666667,0.933333333
refer,1,10,1,12,0.133333333,0.733333333,0.133333333,0.866666666
rent,0,9,3,12,0.066666667,0.666666667,0.266666667,0.733333334
sale,1,8,3,12,0.133333333,0.6,0.266666667,0.733333333
san,0,9,3,12,0.066666667,0.666666667,0.266666667,0.733333334
saved,1,8,3,12,0.133333333,0.6,0.266666667,0.733333333
scream,0,9,3,12,0.066666667,0.666666667,0.266666667,0.733333334
selfish,1,10,1,12,0.133333333,0.733333333,0.133333333,0.866666666
sending,1,10,1,12,0.133333333,0.733333333,0.133333333,0.866666666
shaped,1,10,1,12,0.133333333,0.733333333,0.133333333,0.866666666
shes,2,9,1,12,0.2,0.666666667,0.133333333,0.866666667
shits,2,10,0,12,0.2,0.733333333,0.066666667,0.933333333
shooting,3,8,1,12,0.266666667,0.6,0.133333333,0.866666667
shorty,2,10,0,12,0.2,0.733333333,0.066666667,0.933333333
sis,1,8,3,12,0.133333333,0.6,0.266666667,0.733333333
sisters,1,11,0,12,0.133333333,0.8,0.066666667,0.933333333
slick,0,12,0,12,0.066666667,0.866666667,0.066666667,0.933333334
smash,0,10,2,12,0.066666667,0.733333333,0.2,0.8
sneak,0,11,1,12,0.066666667,0.8,0.133333333,0.866666667
solo,1,10,1,12,0.133333333,0.733333333,0.133333333,0.866666666
someone's,1,9,2,12,0.133333333,0.666666667,0.2,0.8
soooo,0,11,1,12,0.066666667,0.8,0.133333333,0.866666667
starburst,0,0,12,12,0.066666667,0.066666667,0.866666667,0.133333334
status,1,10,1,12,0.133333333,0.733333333,0.133333333,0.866666666
stunt,0,10,2,12,0.066666667,0.733333333,0.2,0.8
switch,0,11,1,12,0.066666667,0.8,0.133333333,0.866666667
talmbout,1,9,2,12,0.133333333,0.666666667,0.2,0.8
tape,0,9,3,12,0.066666667,0.666666667,0.266666667,0.733333334
tastes,0,11,1,12,0.066666667,0.8,0.133333333,0.866666667
teachers,1,9,2,12,0.133333333,0.666666667,0.2,0.8
texted,0,12,0,12,0.066666667,0.866666667,0.066666667,0.933333334
thursday,0,7,5,12,0.066666667,0.533333333,0.4,0.6
tickets,1,3,8,12,0.133333333,0.266666667,0.6,0.4
toe,0,11,1,12,0.066666667,0.8,0.133333333,0.866666667
tour,0,9,3,12,0.066666667,0.666666667,0.266666667,0.733333334
unlike,2,7,3,12,0.2,0.533333333,0.266666667,0.733333333
update,0,8,4,12,0.066666667,0.6,0.333333333,0.666666667
vegas,0,12,0,12,0.066666667,0.866666667,0.066666667,0.933333334
walmart,1,9,2,12,0.133333333,0.666666667,0.2,0.8
where's,0,10,2,12,0.066666667,0.733333333,0.2,0.8
wouldnt,0,10,2,12,0.066666667,0.733333333,0.2,0.8
yous,1,11,0,12,0.133333333,0.8,0.066666667,0.933333333
youtube,2,5,5,12,0.2,0.4,0.4,0.6
absolute,0,8,3,11,0.071428571,0.642857143,0.285714286,0.714285714
acts,1,10,0,11,0.142857143,0.785714286,0.071428571,0.928571429
actual,1,6,4,11,0.142857143,0.5,0.357142857,0.642857143
addicted,0,11,0,11,0.071428571,0.857142857,0.071428571,0.928571428
amber,0,9,2,11,0.071428571,0.714285714,0.214285714,0.785714285
amos,0,0,11,11,0.071428571,0.071428571,0.857142857,0.142857142
asf,0,10,1,11,0.071428571,0.785714286,0.142857143,0.857142857
attitudes,0,8,3,11,0.071428571,0.642857143,0.285714286,0.714285714
august,1,9,1,11,0.142857143,0.714285714,0.142857143,0.857142857
aunt,0,8,3,11,0.071428571,0.642857143,0.285714286,0.714285714
automatically,2,9,0,11,0.214285714,0.714285714,0.071428571,0.928571428
badass,0,10,1,11,0.071428571,0.785714286,0.142857143,0.857142857
beard,0,9,2,11,0.071428571,0.714285714,0.214285714,0.785714285
bees,0,2,9,11,0.071428571,0.214285714,0.714285714,0.285714285
belong,3,7,1,11,0.285714286,0.571428571,0.142857143,0.857142857
bitching,1,10,0,11,0.142857143,0.785714286,0.071428571,0.928571429
blonde,1,9,1,11,0.142857143,0.714285714,0.142857143,0.857142857
bound,0,7,4,11,0.071428571,0.571428571,0.357142857,0.642857142
brand,0,5,6,11,0.071428571,0.428571429,0.5,0.5
bringing,1,7,3,11,0.142857143,0.571428571,0.285714286,0.714285714
bull,0,7,4,11,0.071428571,0.571428571,0.357142857,0.642857142
bump,0,10,1,11,0.071428571,0.785714286,0.142857143,0.857142857
burger,0,10,1,11,0.071428571,0.785714286,0.142857143,0.857142857
california,1,5,5,11,0.142857143,0.428571429,0.428571429,0.571428572
challenge,1,4,6,11,0.142857143,0.357142857,0.5,0.5
church,4,6,1,11,0.357142857,0.5,0.142857143,0.857142857
coulda,2,8,1,11,0.214285714,0.642857143,0.142857143,0.857142857
cowboys,1,5,5,11,0.142857143,0.428571429,0.428571429,0.571428572
crap,0,10,1,11,0.071428571,0.785714286,0.142857143,0.857142857
creepy,3,7,1,11,0.285714286,0.571428571,0.142857143,0.857142857
crows,0,2,9,11,0.071428571,0.214285714,0.714285714,0.285714285
crystal,0,6,5,11,0.071428571,0.5,0.428571429,0.571428571
cuddle,0,8,3,11,0.071428571,0.642857143,0.285714286,0.714285714
dallas,0,9,2,11,0.071428571,0.714285714,0.214285714,0.785714285
darkskin,1,10,0,11,0.142857143,0.785714286,0.071428571,0.928571429
davis,1,5,5,11,0.142857143,0.428571429,0.428571429,0.571428572
debate,0,4,7,11,0.071428571,0.357142857,0.571428571,0.428571428
democrats,0,1,10,11,0.071428571,0.142857143,0.785714286,0.214285714
deserved,1,8,2,11,0.142857143,0.642857143,0.214285714,0.785714286
diet,0,7,4,11,0.071428571,0.571428571,0.357142857,0.642857142
doo,0,4,7,11,0.071428571,0.357142857,0.571428571,0.428571428
douche,2,7,2,11,0.214285714,0.571428571,0.214285714,0.785714285
dragon,0,8,3,11,0.071428571,0.642857143,0.285714286,0.714285714
drama,0,11,0,11,0.071428571,0.857142857,0.071428571,0.928571428
ego,0,10,1,11,0.071428571,0.785714286,0.142857143,0.857142857
eh,2,5,4,11,0.214285714,0.428571429,0.357142857,0.642857143
explain,0,5,6,11,0.071428571,0.428571429,0.5,0.5
fingers,0,10,1,11,0.071428571,0.785714286,0.142857143,0.857142857
flash,0,7,4,11,0.071428571,0.571428571,0.357142857,0.642857142
fucken,1,10,0,11,0.142857143,0.785714286,0.071428571,0.928571429
funniest,1,8,2,11,0.142857143,0.642857143,0.214285714,0.785714286
gabby,0,11,0,11,0.071428571,0.857142857,0.071428571,0.928571428
given,0,6,5,11,0.071428571,0.5,0.428571429,0.571428571
goat,1,7,3,11,0.142857143,0.571428571,0.285714286,0.714285714
goofy,0,11,0,11,0.071428571,0.857142857,0.071428571,0.928571428
gots,2,6,3,11,0.214285714,0.5,0.285714286,0.714285714
gram,1,9,1,11,0.142857143,0.714285714,0.142857143,0.857142857
harder,0,10,1,11,0.071428571,0.785714286,0.142857143,0.857142857
hashtag,0,7,4,11,0.071428571,0.571428571,0.357142857,0.642857142
hittin,0,11,0,11,0.071428571,0.857142857,0.071428571,0.928571428
hmu,0,9,2,11,0.071428571,0.714285714,0.214285714,0.785714285
holding,3,6,2,11,0.285714286,0.5,0.214285714,0.785714286
homework,0,9,2,11,0.071428571,0.714285714,0.214285714,0.785714285
honest,0,10,1,11,0.071428571,0.785714286,0.142857143,0.857142857
ht,1,5,5,11,0.142857143,0.428571429,0.428571429,0.571428572
jacket,0,6,5,11,0.071428571,0.5,0.428571429,0.571428571
jam,0,10,1,11,0.071428571,0.785714286,0.142857143,0.857142857
jew,10,1,0,11,0.785714286,0.142857143,0.071428571,0.928571429
juicy,0,11,0,11,0.071428571,0.857142857,0.071428571,0.928571428
kitchen,0,9,2,11,0.071428571,0.714285714,0.214285714,0.785714285
lad,0,6,5,11,0.071428571,0.5,0.428571429,0.571428571
leggings,0,9,2,11,0.071428571,0.714285714,0.214285714,0.785714285
lied,0,10,1,11,0.071428571,0.785714286,0.142857143,0.857142857
liquor,1,9,1,11,0.142857143,0.714285714,0.142857143,0.857142857
logic,0,9,2,11,0.071428571,0.714285714,0.214285714,0.785714285
loser,1,8,2,11,0.142857143,0.642857143,0.214285714,0.785714286
lotta,0,11,0,11,0.071428571,0.857142857,0.071428571,0.928571428
loving,1,9,1,11,0.142857143,0.714285714,0.142857143,0.857142857
majority,0,7,4,11,0.071428571,0.571428571,0.357142857,0.642857142
male,0,9,2,11,0.071428571,0.714285714,0.214285714,0.785714285
miami,0,9,2,11,0.071428571,0.714285714,0.214285714,0.785714285
miles,0,8,3,11,0.071428571,0.642857143,0.285714286,0.714285714
military,1,6,4,11,0.142857143,0.5,0.357142857,0.642857143
mood,1,8,2,11,0.142857143,0.642857143,0.214285714,0.785714286
nails,0,9,2,11,0.071428571,0.714285714,0.214285714,0.785714285
national,2,1,8,11,0.214285714,0.142857143,0.642857143,0.357142857
negative,1,6,4,11,0.142857143,0.5,0.357142857,0.642857143
neighborhood,1,8,2,11,0.142857143,0.642857143,0.214285714,0.785714286
nights,0,9,2,11,0.071428571,0.714285714,0.214285714,0.785714285
normal,0,9,2,11,0.071428571,0.714285714,0.214285714,0.785714285
nowadays,0,9,2,11,0.071428571,0.714285714,0.214285714,0.785714285
numbers,0,9,2,11,0.071428571,0.714285714,0.214285714,0.785714285
nuttin,3,8,0,11,0.285714286,0.642857143,0.071428571,0.928571429
orange,0,4,7,11,0.071428571,0.357142857,0.571428571,0.428571428
outchea,1,10,0,11,0.142857143,0.785714286,0.071428571,0.928571429
pain,0,6,5,11,0.071428571,0.5,0.428571429,0.571428571
pipe,1,8,2,11,0.142857143,0.642857143,0.214285714,0.785714286
plano,0,11,0,11,0.071428571,0.857142857,0.071428571,0.928571428
pom,0,5,6,11,0.071428571,0.428571429,0.5,0.5
popped,1,9,1,11,0.142857143,0.714285714,0.142857143,0.857142857
proof,1,8,2,11,0.142857143,0.642857143,0.214285714,0.785714286
queers,7,4,0,11,0.571428571,0.357142857,0.071428571,0.928571428
raped,3,8,0,11,0.285714286,0.642857143,0.071428571,0.928571429
reality,0,10,1,11,0.071428571,0.785714286,0.142857143,0.857142857
realized,1,7,3,11,0.142857143,0.571428571,0.285714286,0.714285714
report,1,5,5,11,0.142857143,0.428571429,0.428571429,0.571428572
respond,2,9,0,11,0.214285714,0.714285714,0.071428571,0.928571428
rob,0,10,1,11,0.071428571,0.785714286,0.142857143,0.857142857
ross,1,9,1,11,0.142857143,0.714285714,0.142857143,0.857142857
salute,0,9,2,11,0.071428571,0.714285714,0.214285714,0.785714285
sandwich,1,5,5,11,0.142857143,0.428571429,0.428571429,0.571428572
scare,0,9,2,11,0.071428571,0.714285714,0.214285714,0.785714285
scene,1,6,4,11,0.142857143,0.5,0.357142857,0.642857143
service,0,8,3,11,0.071428571,0.642857143,0.285714286,0.714285714
statement,1,5,5,11,0.142857143,0.428571429,0.428571429,0.571428572
stevie,1,7,3,11,0.142857143,0.571428571,0.285714286,0.714285714
sucked,3,8,0,11,0.285714286,0.642857143,0.071428571,0.928571429
sumn,0,11,0,11,0.071428571,0.857142857,0.071428571,0.928571428
ta,0,11,0,11,0.071428571,0.857142857,0.071428571,0.928571428
terms,2,7,2,11,0.214285714,0.571428571,0.214285714,0.785714285
they'll,0,10,1,11,0.071428571,0.785714286,0.142857143,0.857142857
thirst,0,11,0,11,0.071428571,0.857142857,0.071428571,0.928571428
thou,0,9,2,11,0.071428571,0.714285714,0.214285714,0.785714285
titty,0,11,0,11,0.071428571,0.857142857,0.071428571,0.928571428
tries,2,5,4,11,0.214285714,0.428571429,0.357142857,0.642857143
tupac,0,10,1,11,0.071428571,0.785714286,0.142857143,0.857142857
twist,0,11,0,11,0.071428571,0.857142857,0.071428571,0.928571428
tx,1,6,4,11,0.142857143,0.5,0.357142857,0.642857143
ultimate,4,3,4,11,0.357142857,0.285714286,0.357142857,0.642857143
wasnt,1,10,0,11,0.142857143,0.785714286,0.071428571,0.928571429
wasting,0,11,0,11,0.071428571,0.857142857,0.071428571,0.928571428
wilson,0,3,8,11,0.071428571,0.285714286,0.642857143,0.357142857
wings,1,5,5,11,0.142857143,0.428571429,0.428571429,0.571428572
wondering,0,6,5,11,0.071428571,0.5,0.428571429,0.571428571
worked,1,6,4,11,0.142857143,0.5,0.357142857,0.642857143
woulda,1,7,3,11,0.142857143,0.571428571,0.285714286,0.714285714
xbox,2,8,1,11,0.214285714,0.642857143,0.142857143,0.857142857
abt,0,8,2,10,0.076923077,0.692307692,0.230769231,0.769230769
adam,0,6,4,10,0.076923077,0.538461538,0.384615385,0.615384615
adult,0,2,8,10,0.076923077,0.230769231,0.692307692,0.307692308
alcohol,1,8,1,10,0.153846154,0.692307692,0.153846154,0.846153846
app,0,7,3,10,0.076923077,0.615384615,0.307692308,0.692307692
arrested,0,5,5,10,0.076923077,0.461538462,0.461538462,0.538461539
beyond,1,9,0,10,0.153846154,0.769230769,0.076923077,0.923076923
blowing,0,9,1,10,0.076923077,0.769230769,0.153846154,0.846153846
bo,0,4,6,10,0.076923077,0.384615385,0.538461538,0.461538462
books,1,4,5,10,0.153846154,0.384615385,0.461538462,0.538461539
borrow,0,9,1,10,0.076923077,0.769230769,0.153846154,0.846153846
bounce,0,8,2,10,0.076923077,0.692307692,0.230769231,0.769230769
boyfriends,0,9,1,10,0.076923077,0.769230769,0.153846154,0.846153846
brah,0,8,2,10,0.076923077,0.692307692,0.230769231,0.769230769
brandon,1,6,3,10,0.153846154,0.538461538,0.307692308,0.692307692
british,0,2,8,10,0.076923077,0.230769231,0.692307692,0.307692308
building,1,6,3,10,0.153846154,0.538461538,0.307692308,0.692307692
candidate,1,5,4,10,0.153846154,0.461538462,0.384615385,0.615384616
cards,1,6,3,10,0.153846154,0.538461538,0.307692308,0.692307692
chain,1,9,0,10,0.153846154,0.769230769,0.076923077,0.923076923
choice,2,7,1,10,0.230769231,0.615384615,0.153846154,0.846153846
clams,0,2,8,10,0.076923077,0.230769231,0.692307692,0.307692308
clubs,1,6,3,10,0.153846154,0.538461538,0.307692308,0.692307692
code,0,8,2,10,0.076923077,0.692307692,0.230769231,0.769230769
coke,1,6,3,10,0.153846154,0.538461538,0.307692308,0.692307692
cole,0,8,2,10,0.076923077,0.692307692,0.230769231,0.769230769
comments,2,6,2,10,0.230769231,0.538461538,0.230769231,0.769230769
concert,0,6,4,10,0.076923077,0.538461538,0.384615385,0.615384615
congrats,0,6,4,10,0.076923077,0.538461538,0.384615385,0.615384615
contact,0,8,2,10,0.076923077,0.692307692,0.230769231,0.769230769
contacts,0,3,7,10,0.076923077,0.307692308,0.615384615,0.384615385
costume,0,5,5,10,0.076923077,0.461538462,0.461538462,0.538461539
crime,1,6,3,10,0.153846154,0.538461538,0.307692308,0.692307692
cuff,0,10,0,10,0.076923077,0.846153846,0.076923077,0.923076923
cuffin,1,9,0,10,0.153846154,0.769230769,0.076923077,0.923076923
cuffing,0,10,0,10,0.076923077,0.846153846,0.076923077,0.923076923
currently,0,8,2,10,0.076923077,0.692307692,0.230769231,0.769230769
decided,1,7,2,10,0.153846154,0.615384615,0.230769231,0.769230769
democrat,1,2,7,10,0.153846154,0.230769231,0.615384615,0.384615385
deserves,0,7,3,10,0.076923077,0.615384615,0.307692308,0.692307692
detroit,0,9,1,10,0.076923077,0.769230769,0.153846154,0.846153846
dj,0,9,1,10,0.076923077,0.769230769,0.153846154,0.846153846
drinks,0,9,1,10,0.076923077,0.769230769,0.153846154,0.846153846
ears,0,8,2,10,0.076923077,0.692307692,0.230769231,0.769230769
easier,0,8,2,10,0.076923077,0.692307692,0.230769231,0.769230769
emojis,1,9,0,10,0.153846154,0.769230769,0.076923077,0.923076923
emotional,0,9,1,10,0.076923077,0.769230769,0.153846154,0.846153846
english,1,7,2,10,0.153846154,0.615384615,0.230769231,0.769230769
ew,3,6,1,10,0.307692308,0.538461538,0.153846154,0.846153846
exposed,0,8,2,10,0.076923077,0.692307692,0.230769231,0.769230769
failed,1,4,5,10,0.153846154,0.384615385,0.461538462,0.538461539
fed,1,8,1,10,0.153846154,0.692307692,0.153846154,0.846153846
finished,0,7,3,10,0.076923077,0.615384615,0.307692308,0.692307692
flock,0,7,3,10,0.076923077,0.615384615,0.307692308,0.692307692
frfr,0,10,0,10,0.076923077,0.846153846,0.076923077,0.923076923
